path,prob1_mean,duration_sec,n_windows
C:\TFG\Datasets\Propio\Generado\Español\E_6_G.wav,0.2640989422798157,3.6114375
C:\TFG\Datasets\Propio\Generado\Español\E_7_G.wav,0.5450907349586487,2.9496875
C:\TFG\Datasets\Propio\Generado\Español\E_8_G.wav,0.020681865513324738,3.8900625
C:\TFG\Datasets\Propio\Generado\Español\E_9_G.wav,0.0009052796522155404,2.624625
C:\TFG\Datasets\Propio\Generado\Inglés\I_10_G.wav,0.999988317489624,3.4605
C:\TFG\Datasets\Propio\Generado\Inglés\I_11_G.wav,0.9999911785125732,3.565
C:\TFG\Datasets\Propio\Generado\Inglés\I_12_G.wav,0.9996044039726257,2.53175
C:\TFG\Datasets\Propio\Generado\Inglés\I_13_G.wav,0.9998107552528381,3.1354375
C:\TFG\Datasets\Propio\Generado\Inglés\I_14_G.wav,0.999221682548523,2.2530625
C:\TFG\Datasets\Propio\Generado\Inglés\I_15_G.wav,0.9993058443069458,3.17025
C:\TFG\Datasets\Propio\Generado\Inglés\I_16_G.wav,0.9999860525131226,3.181875
C:\TFG\Datasets\Propio\Generado\Inglés\I_17_G.wav,0.9999117851257324,3.5301875
C:\TFG\Datasets\Propio\Generado\Inglés\I_18_G.wav,0.9998403787612915,3.06575
C:\TFG\Datasets\Propio\Generado\Inglés\I_19_G.wav,0.9932068586349487,2.6710625
C:\TFG\Datasets\Propio\Generado\Inglés\I_1_G.wav,0.9999855756759644,3.3328125
C:\TFG\Datasets\Propio\Generado\Inglés\I_20_G.wav,0.9999704360961914,3.11225
C:\TFG\Datasets\Propio\Generado\Inglés\I_21_G.wav,0.9907570481300354,3.263125
C:\TFG\Datasets\Propio\Generado\Inglés\I_22_G.wav,0.9974116683006287,2.6478125
C:\TFG\Datasets\Propio\Generado\Inglés\I_23_G.wav,0.9995909333229065,3.37925
C:\TFG\Datasets\Propio\Generado\Inglés\I_24_G.wav,0.9994600415229797,3.1935
C:\TFG\Datasets\Propio\Generado\Inglés\I_25_G.wav,0.986066997051239,2.58975
C:\TFG\Datasets\Propio\Generado\Inglés\I_26_G.wav,0.9494767189025879,2.8335625
C:\TFG\Datasets\Propio\Generado\Inglés\I_27_G.wav,0.9804366230964661,2.5781875
C:\TFG\Datasets\Propio\Generado\Inglés\I_28_G.wav,0.631909191608429,2.2646875
C:\TFG\Datasets\Propio\Generado\Inglés\I_29_G.wav,0.9991624355316162,3.0541875
C:\TFG\Datasets\Propio\Generado\Inglés\I_2_G.wav,0.9999874830245972,3.1935
C:\TFG\Datasets\Propio\Generado\Inglés\I_30_G.wav,0.9781556129455566,2.520125
C:\TFG\Datasets\Propio\Generado\Inglés\I_31_G.wav,0.9966936111450195,3.1586875
C:\TFG\Datasets\Propio\Generado\Inglés\I_32_G.wav,0.9999463558197021,3.5069375
C:\TFG\Datasets\Propio\Generado\Inglés\I_33_G.wav,0.9966063499450684,3.6114375
C:\TFG\Datasets\Propio\Generado\Inglés\I_34_G.wav,0.9999115467071533,3.4605
C:\TFG\Datasets\Propio\Generado\Inglés\I_35_G.wav,0.9999457597732544,3.2399375
C:\TFG\Datasets\Propio\Generado\Inglés\I_36_G.wav,0.9998489618301392,2.9380625
C:\TFG\Datasets\Propio\Generado\Inglés\I_37_G.wav,0.9999392032623291,3.3328125
C:\TFG\Datasets\Propio\Generado\Inglés\I_38_G.wav,0.9995330572128296,3.367625
C:\TFG\Datasets\Propio\Generado\Inglés\I_39_G.wav,0.9988184571266174,2.810375
C:\TFG\Datasets\Propio\Generado\Inglés\I_3_G.wav,0.999996542930603,2.996125
C:\TFG\Datasets\Propio\Generado\Inglés\I_40_G.wav,0.999910831451416,3.9133125
C:\TFG\Datasets\Propio\Generado\Inglés\I_41_G.wav,0.9988731741905212,3.1586875
C:\TFG\Datasets\Propio\Generado\Inglés\I_42_G.wav,0.9996938705444336,2.69425
C:\TFG\Datasets\Propio\Generado\Inglés\I_43_G.wav,0.9645245671272278,3.1586875
C:\TFG\Datasets\Propio\Generado\Inglés\I_44_G.wav,0.5485266447067261,3.06575
C:\TFG\Datasets\Propio\Generado\Inglés\I_45_G.wav,0.9993342757225037,3.205125
C:\TFG\Datasets\Propio\Generado\Inglés\I_46_G.wav,0.8187640905380249,3.1238125
C:\TFG\Datasets\Propio\Generado\Inglés\I_47_G.wav,0.9991344809532166,3.3095625
C:\TFG\Datasets\Propio\Generado\Inglés\I_48_G.wav,0.3414558172225952,2.822
C:\TFG\Datasets\Propio\Generado\Inglés\I_49_G.wav,0.9881640672683716,3.1238125
C:\TFG\Datasets\Propio\Generado\Inglés\I_4_G.wav,0.9750955104827881,4.818875
C:\TFG\Datasets\Propio\Generado\Inglés\I_50_G.wav,0.9973213076591492,3.1935
C:\TFG\Datasets\Propio\Generado\Inglés\I_5_G.wav,0.9999984502792358,3.5301875
C:\TFG\Datasets\Propio\Generado\Inglés\I_6_G.wav,0.9999221563339233,2.8568125
C:\TFG\Datasets\Propio\Generado\Inglés\I_7_G.wav,0.9998655319213867,3.0425625
C:\TFG\Datasets\Propio\Generado\Inglés\I_8_G.wav,0.998299777507782,3.1238125
C:\TFG\Datasets\Propio\Generado\Inglés\I_9_G.wav,0.984237015247345,3.4489375
C:\TFG\Datasets\Propio\Natural\Español\E_10_N.wav,0.005564568564295769,2.8880625
C:\TFG\Datasets\Propio\Natural\Español\E_11_N.wav,0.007950590923428535,2.376
C:\TFG\Datasets\Propio\Natural\Español\E_12_N.wav,0.0014840437797829509,3.08
C:\TFG\Datasets\Propio\Natural\Español\E_13_N.wav,0.00031319516710937023,5.64
C:\TFG\Datasets\Propio\Natural\Español\E_14_N.wav,0.001279058982618153,4.5520625
C:\TFG\Datasets\Propio\Natural\Español\E_15_N.wav,0.0019508200930431485,5.896
C:\TFG\Datasets\Propio\Natural\Español\E_16_N.wav,0.00041466401307843626,2.696
C:\TFG\Datasets\Propio\Natural\Español\E_17_N.wav,0.020395388826727867,3.656
C:\TFG\Datasets\Propio\Natural\Español\E_18_N.wav,0.0001965159026440233,5.0640625
C:\TFG\Datasets\Propio\Natural\Español\E_19_N.wav,0.5357588529586792,5.256
C:\TFG\Datasets\Propio\Natural\Español\E_1_N.wav,0.007945748046040535,3.4
C:\TFG\Datasets\Propio\Natural\Español\E_20_N.wav,0.0006951158284209669,5.5120625
C:\TFG\Datasets\Propio\Natural\Español\E_21_N.wav,0.6624835729598999,2.8240625
C:\TFG\Datasets\Propio\Natural\Español\E_22_N.wav,0.0001513261959189549,2.9520625
C:\TFG\Datasets\Propio\Natural\Español\E_23_N.wav,0.8603550791740417,2.5680625
C:\TFG\Datasets\Propio\Natural\Español\E_24_N.wav,0.03897102549672127,4.8080625
C:\TFG\Datasets\Propio\Natural\Español\E_25_N.wav,0.0034180686343461275,2.3120625
C:\TFG\Datasets\Propio\Natural\Español\E_26_N.wav,0.0011604090686887503,3.08
C:\TFG\Datasets\Propio\Natural\Español\E_27_N.wav,0.11878401786088943,2.8240625
C:\TFG\Datasets\Propio\Natural\Español\E_28_N.wav,0.8658349514007568,3.08
C:\TFG\Datasets\Propio\Natural\Español\E_29_N.wav,0.0016250931657850742,3.4
C:\TFG\Datasets\Propio\Natural\Español\E_2_N.wav,0.0421869195997715,2.5680625
C:\TFG\Datasets\Propio\Natural\Español\E_30_N.wav,0.023898562416434288,2.5680625
C:\TFG\Datasets\Propio\Natural\Español\E_31_N.wav,0.000489183294121176,3.5280625
C:\TFG\Datasets\Propio\Natural\Español\E_32_N.wav,0.004447881132364273,6.6640625
C:\TFG\Datasets\Propio\Natural\Español\E_33_N.wav,0.015603234991431236,4.936
C:\TFG\Datasets\Propio\Natural\Español\E_34_N.wav,0.013848219066858292,3.656
C:\TFG\Datasets\Propio\Natural\Español\E_35_N.wav,0.014839336276054382,3.5920625
C:\TFG\Datasets\Propio\Natural\Español\E_36_N.wav,0.4837828278541565,3.976
C:\TFG\Datasets\Propio\Natural\Español\E_37_N.wav,0.9849355220794678,6.6
C:\TFG\Datasets\Propio\Natural\Español\E_38_N.wav,0.7796391844749451,4.7440625
C:\TFG\Datasets\Propio\Natural\Español\E_39_N.wav,0.03847891092300415,4.936
C:\TFG\Datasets\Propio\Natural\Español\E_3_N.wav,0.0026334216818213463,4.2320625
C:\TFG\Datasets\Propio\Natural\Español\E_40_N.wav,5.378811329137534e-05,2.8880625
C:\TFG\Datasets\Propio\Natural\Español\E_41_N.wav,0.30188456177711487,3.976
C:\TFG\Datasets\Propio\Natural\Español\E_42_N.wav,0.000701265234965831,5.0640625
C:\TFG\Datasets\Propio\Natural\Español\E_43_N.wav,0.04709123820066452,4.2320625
C:\TFG\Datasets\Propio\Natural\Español\E_44_N.wav,0.47421637177467346,3.72
C:\TFG\Datasets\Propio\Natural\Español\E_45_N.wav,0.005377885885536671,3.2720625
C:\TFG\Datasets\Propio\Natural\Español\E_46_N.wav,0.00011964968143729493,2.5040625
C:\TFG\Datasets\Propio\Natural\Español\E_47_N.wav,0.003352643456310034,3.976
C:\TFG\Datasets\Propio\Natural\Español\E_48_N.wav,0.0016850517131388187,2.1840625
C:\TFG\Datasets\Propio\Natural\Español\E_49_N.wav,0.03492727503180504,3.656
C:\TFG\Datasets\Propio\Natural\Español\E_4_N.wav,0.0008522393181920052,3.016
C:\TFG\Datasets\Propio\Natural\Español\E_50_N.wav,5.176711056265049e-05,2.8880625
C:\TFG\Datasets\Propio\Natural\Español\E_5_N.wav,0.3695226311683655,2.44
C:\TFG\Datasets\Propio\Natural\Español\E_6_N.wav,0.00689076678827405,3.336
C:\TFG\Datasets\Propio\Natural\Español\E_7_N.wav,0.007707935757935047,2.44
C:\TFG\Datasets\Propio\Natural\Español\E_8_N.wav,0.0005823994288221002,3.2720625
C:\TFG\Datasets\Propio\Natural\Español\E_9_N.wav,0.0020977596286684275,2.2480625
C:\TFG\Datasets\Propio\Natural\Inglés\I_10_N.wav,0.9999990463256836,2.6669375
C:\TFG\Datasets\Propio\Natural\Inglés\I_11_N.wav,0.999966025352478,3.1180625
C:\TFG\Datasets\Propio\Natural\Inglés\I_12_N.wav,0.990208089351654,2.2648125
C:\TFG\Datasets\Propio\Natural\Inglés\I_13_N.wav,0.9996732473373413,2.8621875
C:\TFG\Datasets\Propio\Natural\Inglés\I_14_N.wav,0.9931622743606567,2.8389375
C:\TFG\Datasets\Propio\Natural\Inglés\I_15_N.wav,0.99996018409729,2.6463125
C:\TFG\Datasets\Propio\Natural\Inglés\I_16_N.wav,0.9998915195465088,2.7779375
C:\TFG\Datasets\Propio\Natural\Inglés\I_17_N.wav,0.9997319579124451,2.987375
C:\TFG\Datasets\Propio\Natural\Inglés\I_18_N.wav,0.9998835325241089,2.588125
C:\TFG\Datasets\Propio\Natural\Inglés\I_19_N.wav,0.9987126588821411,2.3918125
C:\TFG\Datasets\Propio\Natural\Inglés\I_1_N.wav,0.9999892711639404,3.113875
C:\TFG\Datasets\Propio\Natural\Inglés\I_20_N.wav,0.9999985694885254,3.0835625
C:\TFG\Datasets\Propio\Natural\Inglés\I_21_N.wav,0.9988734126091003,2.3495625
C:\TFG\Datasets\Propio\Natural\Inglés\I_22_N.wav,0.9987937211990356,2.35725
C:\TFG\Datasets\Propio\Natural\Inglés\I_23_N.wav,0.9993081092834473,2.521875
C:\TFG\Datasets\Propio\Natural\Inglés\I_24_N.wav,0.9278293251991272,2.560375
C:\TFG\Datasets\Propio\Natural\Inglés\I_25_N.wav,0.9993953704833984,2.29675
C:\TFG\Datasets\Propio\Natural\Inglés\I_26_N.wav,0.9970369338989258,2.250625
C:\TFG\Datasets\Propio\Natural\Inglés\I_27_N.wav,0.9961885809898376,2.555125
C:\TFG\Datasets\Propio\Natural\Inglés\I_28_N.wav,0.9722283482551575,2.2060625
C:\TFG\Datasets\Propio\Natural\Inglés\I_29_N.wav,0.9395216107368469,2.3066875
C:\TFG\Datasets\Propio\Natural\Inglés\I_2_N.wav,0.9999948740005493,3.0660625
C:\TFG\Datasets\Propio\Natural\Inglés\I_30_N.wav,0.996660590171814,2.21525
C:\TFG\Datasets\Propio\Natural\Inglés\I_31_N.wav,0.9993866682052612,3.15925
C:\TFG\Datasets\Propio\Natural\Inglés\I_32_N.wav,0.9999797344207764,3.2223125
C:\TFG\Datasets\Propio\Natural\Inglés\I_33_N.wav,0.9940544962882996,2.9198125
C:\TFG\Datasets\Propio\Natural\Inglés\I_34_N.wav,0.9996821880340576,2.862625
C:\TFG\Datasets\Propio\Natural\Inglés\I_35_N.wav,0.999932050704956,3.14425
C:\TFG\Datasets\Propio\Natural\Inglés\I_36_N.wav,0.99989914894104,3.099875
C:\TFG\Datasets\Propio\Natural\Inglés\I_37_N.wav,0.9998114705085754,3.05025
C:\TFG\Datasets\Propio\Natural\Inglés\I_38_N.wav,0.9972085356712341,2.774625
C:\TFG\Datasets\Propio\Natural\Inglés\I_39_N.wav,0.9993570446968079,2.792
C:\TFG\Datasets\Propio\Natural\Inglés\I_3_N.wav,0.9999918937683105,2.68025
C:\TFG\Datasets\Propio\Natural\Inglés\I_40_N.wav,0.9906613230705261,3.0295625
C:\TFG\Datasets\Propio\Natural\Inglés\I_41_N.wav,0.9994109869003296,2.72025
C:\TFG\Datasets\Propio\Natural\Inglés\I_42_N.wav,0.998230516910553,2.649125
C:\TFG\Datasets\Propio\Natural\Inglés\I_43_N.wav,0.9990221261978149,2.64825
C:\TFG\Datasets\Propio\Natural\Inglés\I_44_N.wav,0.9927962422370911,2.732375
C:\TFG\Datasets\Propio\Natural\Inglés\I_45_N.wav,0.9989984631538391,2.5615
C:\TFG\Datasets\Propio\Natural\Inglés\I_46_N.wav,0.9980046153068542,2.866125
C:\TFG\Datasets\Propio\Natural\Inglés\I_47_N.wav,0.999315619468689,2.5555625
C:\TFG\Datasets\Propio\Natural\Inglés\I_48_N.wav,0.999215841293335,2.6058125
C:\TFG\Datasets\Propio\Natural\Inglés\I_49_N.wav,0.9987516403198242,2.764625
C:\TFG\Datasets\Propio\Natural\Inglés\I_4_N.wav,0.9999927282333374,3.0476875
C:\TFG\Datasets\Propio\Natural\Inglés\I_50_N.wav,0.9991975426673889,2.647625
C:\TFG\Datasets\Propio\Natural\Inglés\I_5_N.wav,0.9999933242797852,2.7934375
C:\TFG\Datasets\Propio\Natural\Inglés\I_6_N.wav,0.9999858140945435,2.1770625
C:\TFG\Datasets\Propio\Natural\Inglés\I_7_N.wav,0.999993085861206,2.520375
C:\TFG\Datasets\Propio\Natural\Inglés\I_8_N.wav,0.9999860525131226,2.681125
C:\TFG\Datasets\Propio\Natural\Inglés\I_9_N.wav,0.9999852180480957,3.118125
